wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,infeasibility_reason,total_wind_mwh,total_pv_mwh,total_renewable_mwh,total_grid_sales_mwh,total_electrolyzer_load_mwh,total_curtailment_mwh,battery_throughput_mwh,electrolyzer_cf,total_h2_kg,npc_cny,annualized_cost_cny,lcoe_cny_per_kwh,lcoh_cny_per_kg,score,algorithm,seed,n_evaluations,elapsed_s
147.64810248678964,52.35189751321036,95.0,19,20.0,20.0,1.0,True,0.1946456681124496,,518889.6692738901,86200.5356220216,605090.2048959117,117778.18720026375,484599.4366315923,0.0,26010.040124286366,0.5807202528899342,8763378.137056079,2564648404.135901,170297043.21661857,0.28270811610385155,19.432807822877677,0.28270811610385155,gwo,65,600,1.5928041999995912
157.70309136755068,42.296908632449316,100.0,20,15.0,30.0,2.0,True,0.1985630619650966,,553721.9786640622,69644.39404231361,623366.3727063758,123777.53569065359,497202.69437174354,0.0,23032.15449560799,0.5660322112610924,8991292.37918445,2661202809.1838064,176708420.95661646,0.2845636823878604,19.65328381109154,0.2845636823878604,gwo,66,600,1.580014499999379
149.22828208655892,50.77171791344108,95.0,19,20.0,20.0,1.0,True,0.19605274150410298,,520658.48613538244,83598.675243518,604257.1613789004,118466.2730618206,483050.63733219716,0.0,26277.12302185686,0.5788642475939473,8735370.027898235,2567215173.0932627,170467481.06819853,0.28339599123910825,19.51462622920093,0.28339599123910825,gwo,67,600,1.5964185999982874
162.61908989866527,37.380910101334734,100.0,20,20.0,40.0,2.0,True,0.1965724428396001,,571012.0287500175,61549.90794670998,632561.9366967275,124344.2451438242,504525.6711434982,0.0,35569.67691681727,0.5743689334511591,9123719.306846255,2695991687.53626,179018462.01748523,0.28466691978901093,19.621215427260392,0.28466691978901093,gwo,68,600,1.6017111000001023
142.55872678777985,57.44127321222015,90.0,18,20.0,40.0,2.0,True,0.19698125688882762,,501403.4287406494,94580.49761147276,595983.9263521222,117397.66289837951,475445.7829326268,0.0,30140.32396480607,0.6014037934282367,8597845.693895852,2537650433.0079412,168504331.72894457,0.28423074070212084,19.598436367446826,0.28423074070212084,gwo,69,600,1.5904281000002811
157.57704636587835,42.422953634121654,100.0,20,20.0,20.0,1.0,True,0.1963564022983792,,553579.3682289413,69851.93468883731,623431.3029177786,122414.72772112604,498076.6852513129,0.0,28204.130777320326,0.5670271917706203,9007097.417298488,2643654585.709825,175543188.88562217,0.28290994075919546,19.489429363613244,0.28290994075919546,gwo,70,600,1.5733016000012867
147.59712584212974,52.40287415787026,95.0,19,20.0,20.0,1.0,True,0.19462010344379158,,518831.963712135,86284.47172143019,605116.4354335652,117767.82325961888,484639.05495347385,0.0,25980.852584827,0.5807677295483101,8764094.58513579,2564565600.0868664,170291544.88605043,0.2826852598217052,19.430591857699806,0.2826852598217052,gwo,71,600,1.6041798000005656
127.51123370364763,72.48876629635237,85.0,17,20.0,20.0,1.0,True,0.19637777483281071,,449191.79638001183,119357.0964595576,568548.8928395694,111650.36645949278,454440.45040750614,0.0,23726.488315796436,0.6086473406293611,8217990.378562135,2406182877.4143214,159774661.0417639,0.2822421001740122,19.44205988103371,0.2822421001740122,pso,42,600,1.586490000001504
117.51140297174805,82.48859702825195,80.0,16,20.0,40.0,2.0,True,0.19429294776139347,,414419.7389284604,135822.41684267804,550242.1557711384,106908.17042735832,440542.02845626936,0.0,26939.257106071273,0.6269097627166856,7966654.7024135,2371208595.526002,157452308.86881095,0.28761028709075476,19.763917823764938,0.28761028709075476,pso,43,600,1.5943138999991788
127.50677201784981,72.49322798215019,85.0,17,20.0,20.0,1.0,True,0.1963743466369795,,449186.6966731449,119364.44289252025,568551.1395656652,111648.85856191764,454444.19461379375,0.0,23726.588869207553,0.6086523553704513,8218058.087876346,2406175630.0630674,159774179.8052374,0.28224013509603096,19.441841137743182,0.28224013509603096,pso,44,600,1.5993042000009154
137.50672306788385,62.493276932116146,90.0,18,15.0,30.0,2.0,True,0.19478621294748,,483958.6758200063,102898.92439838321,586857.6002183895,114311.76948598631,470352.71195580706,0.0,21168.99868381575,0.5949614348762992,8505743.839302348,2502640634.2634926,166179621.1759605,0.28423074506964835,19.537341391366283,0.28423074506964835,pso,45,600,1.5981718999992154
142.5163041776412,57.48369582235881,90.0,18,25.0,25.0,1.0,True,0.19968781997537854,,501355.4063459725,94650.34898057574,596005.7553265482,119015.08997393728,473901.569039693,0.0,29817.389044397663,0.5994504769273591,8569920.506111199,2509201280.555586,166615259.31775483,0.2810095766155975,19.441867541121496,0.2810095766155975,pso,46,600,1.6124079000001075
142.50853220725054,57.49146779274946,90.0,18,20.0,40.0,2.0,True,0.19693819795137188,,501346.60847549024,94663.14599543739,596009.7544709276,117377.0870069441,475491.7787117631,0.0,30144.26440059392,0.6014619746910583,8598677.47035866,2537568899.3068676,168498917.75165516,0.28420942217532674,19.595910921476495,0.28420942217532674,pso,47,600,1.6228141999999934
